Frame Number,Time Stamp (ms),Buffer Index
1871,125915,0
1872,125982,0
1873,126049,0
1874,126116,0
1875,126184,0
1876,126251,0
1877,126318,0
1878,126386,0
1879,126453,0
1880,126520,0
1881,126588,0
1882,126655,0
1883,126723,0
1884,126790,0
1885,126857,0
1886,126924,0
1887,126991,0
1888,127059,0
1889,127126,0
1890,127194,0
1891,127261,0
1892,127328,0
1893,127396,0
1894,127463,0
1895,127530,0
1896,127597,0
1897,127665,0
1898,127732,0
1899,127800,0
1900,127867,0
1901,127934,0
1902,128001,0
1903,128068,0
1904,128136,0
1905,128203,0
1906,128270,0
1907,128337,0
1908,128405,0
1909,128472,0
1910,128540,0
1911,128607,0
1912,128675,0
1913,128742,0
1914,128809,0
1915,128876,0
1916,128943,0
1917,129010,0
1918,129078,0
1919,129145,0
1920,129213,0
1921,129280,0
1922,129347,0
1923,129415,0
1924,129482,0
1925,129549,0
1926,129616,0
1927,129684,0
1928,129751,0
1929,129818,0
1930,129886,0
1931,129954,0
1932,130021,0
1933,130088,0
1934,130155,0
1935,130223,0
1936,130290,0
1937,130357,0
1938,130425,0
1939,130491,0
1940,130559,0
1941,130626,0
1942,130693,0
1943,130761,0
1944,130828,0
1945,130895,0
1946,130963,0
1947,131031,0
1948,131098,0
1949,131165,0
1950,131232,0
1951,131299,0
1952,131367,0
1953,131434,0
1954,131502,0
1955,131569,0
1956,131636,0
1957,131703,0
1958,131771,0
1959,131838,0
1960,131905,0
1961,131972,0
1962,132040,0
1963,132107,0
1964,132175,0
1965,132242,0
1966,132309,0
1967,132377,0
1968,132444,0
1969,132511,0
1970,132578,0
1971,132645,0
1972,132713,0
1973,132779,0
1974,132848,0
1975,132915,0
1976,132982,0
1977,133049,0
1978,133116,0
1979,133183,0
1980,133251,0
1981,133319,0
1982,133386,0
1983,133454,0
1984,133521,0
1985,133587,0
1986,133655,0
1987,133722,0
1988,133790,0
1989,133857,0
1990,133924,0
1991,133991,0
1992,134059,0
1993,134126,0
1994,134194,0
1995,134261,0
1996,134329,0
1997,134395,0
1998,134463,0
1999,134531,0
2000,134598,0
2001,134665,0
2002,134732,0
2003,134799,0
2004,134867,0
2005,134934,0
2006,135001,0
2007,135069,0
2008,135136,0
2009,135203,0
2010,135271,0
2011,135338,0
2012,135405,0
2013,135473,0
2014,135540,0
2015,135607,0
2016,135675,0
2017,135742,0
2018,135809,0
2019,135876,0
2020,135944,0
2021,136012,0
2022,136079,0
2023,136146,0
2024,136213,0
2025,136280,0
2026,136347,0
2027,136415,0
2028,136482,0
2029,136549,0
2030,136617,0
2031,136685,0
2032,136752,0
2033,136818,0
2034,136886,0
2035,136953,0
2036,137020,0
2037,137088,0
2038,137155,0
2039,137222,0
2040,137290,0
2041,137357,0
2042,137424,0
2043,137491,0
2044,137559,0
2045,137626,0
2046,137693,0
2047,137761,0
2048,137829,0
2049,137896,0
2050,137964,0
2051,138030,0
2052,138097,0
2053,138165,0
2054,138232,0
2055,138299,0
2056,138367,0
2057,138434,0
2058,138502,0
2059,138569,0
2060,138637,0
2061,138704,0
2062,138770,0
2063,138838,0
2064,138906,0
2065,138973,0
2066,139040,0
2067,139107,0
2068,139174,0
2069,139242,0
2070,139309,0
2071,139376,0
2072,139444,0
2073,139511,0
2074,139579,0
2075,139645,0
2076,139713,0
2077,139781,0
2078,139848,0
2079,139915,0
2080,139982,0
2081,140049,0
2082,140117,0
2083,140184,0
2084,140251,0
2085,140319,0
2086,140386,0
2087,140454,0
2088,140521,0
2089,140589,0
2090,140656,0
2091,140723,0
2092,140790,0
2093,140858,0
2094,140925,0
2095,140993,0
2096,141059,0
2097,141127,0
2098,141194,0
2099,141262,0
2100,141329,0
2101,141396,0
2102,141463,0
2103,141530,0
2104,141598,0
2105,141665,0
2106,141733,0
2107,141799,0
2108,141867,0
2109,141934,0
2110,142002,0
2111,142069,0
2112,142136,0
2113,142203,0
2114,142270,0
2115,142338,0
2116,142405,0
2117,142473,0
2118,142540,0
2119,142607,0
2120,142674,0
2121,142742,0
2122,142809,0
2123,142876,0
2124,142943,0
2125,143011,0
2126,143078,0
2127,143146,0
2128,143214,0
2129,143281,0
2130,143348,0
2131,143415,0
2132,143482,0
2133,143550,0
2134,143617,0
2135,143685,0
2136,143752,0
2137,143819,0
2138,143886,0
2139,143953,0
2140,144021,0
2141,144088,0
2142,144156,0
2143,144223,0
2144,144290,0
2145,144357,0
2146,144425,0
2147,144492,0
2148,144559,0
2149,144626,0
2150,144694,0
2151,144761,0
2152,144829,0
2153,144895,0
2154,144963,0
2155,145031,0
2156,145098,0
2157,145165,0
2158,145232,0
2159,145299,0
2160,145367,0
2161,145434,0
2162,145502,0
2163,145570,0
2164,145636,0
2165,145704,0
2166,145772,0
2167,145838,0
2168,145906,0
2169,145974,0
2170,146041,0
2171,146107,0
2172,146175,0
2173,146242,0
2174,146309,0
2175,146377,0
2176,146444,0
2177,146511,0
2178,146578,0
2179,146646,0
2180,146713,0
2181,146780,0
2182,146847,0
2183,146915,0
2184,146982,0
2185,147049,0
2186,147117,0
2187,147184,0
2188,147251,0
2189,147319,0
2190,147386,0
2191,147454,0
2192,147521,0
2193,147588,0
2194,147656,0
2195,147723,0
2196,147790,0
2197,147857,0
2198,147924,0
2199,147992,0
2200,148061,0
2201,148126,0
2202,148193,0
2203,148261,0
2204,148329,0
2205,148396,0
2206,148464,0
2207,148531,0
2208,148597,0
2209,148665,0
2210,148732,0
2211,148800,0
2212,148867,0
2213,148934,0
2214,149002,0
2215,149069,0
2216,149137,0
2217,149204,0
2218,149271,0
2219,149338,0
2220,149406,0
2221,149473,0
2222,149540,0
2223,149608,0
2224,149674,0
2225,149742,0
2226,149809,0
2227,149877,0
2228,149944,0
2229,150011,0
2230,150078,0
2231,150146,0
2232,150213,0
2233,150281,0
2234,150348,0
2235,150416,0
2236,150482,0
2237,150550,0
2238,150617,0
2239,150685,0
2240,150752,0
2241,150819,0
2242,150886,0
2243,150954,0
2244,151022,0
2245,151088,0
2246,151156,0
2247,151223,0
2248,151290,0
2249,151357,0
2250,151425,0
2251,151493,0
2252,151559,0
2253,151626,0
2254,151694,0
2255,151762,0
2256,151829,0
2257,151896,0
2258,151963,0
2259,152030,0
2260,152097,0
2261,152165,0
2262,152233,0
2263,152300,0
2264,152367,0
2265,152434,0
2266,152501,0
2267,152569,0
2268,152636,0
2269,152703,0
2270,152771,0
2271,152838,0
2272,152906,0
2273,152973,0
2274,153040,0
2275,153108,0
2276,153176,0
2277,153242,0
2278,153310,0
2279,153377,0
2280,153444,0
2281,153512,0
2282,153578,0
2283,153646,0
2284,153713,0
2285,153782,0
2286,153848,0
2287,153915,0
2288,153982,0
2289,154050,0
2290,154117,0
2291,154184,0
2292,154252,0
2293,154320,0
2294,154387,0
2295,154454,0
2296,154522,0
2297,154588,0
2298,154655,0
2299,154723,0
2300,154790,0
2301,154857,0
2302,154925,0
2303,154992,0
2304,155059,0
2305,155127,0
2306,155194,0
2307,155261,0
2308,155329,0
2309,155396,0
2310,155463,0
2311,155531,0
2312,155597,0
2313,155665,0
2314,155733,0
2315,155800,0
2316,155867,0
2317,155934,0
2318,156002,0
2319,156070,0
2320,156136,0
2321,156203,0
2322,156271,0
2323,156338,0
2324,156406,0
2325,156473,0
2326,156541,0
2327,156608,0
2328,156675,0
2329,156742,0
2330,156810,0
2331,156877,0
2332,156944,0
2333,157011,0
2334,157079,0
2335,157146,0
2336,157213,0
2337,157281,0
2338,157348,0
2339,157416,0
2340,157483,0
2341,157550,0
2342,157618,0
2343,157684,0
2344,157752,0
2345,157820,0
2346,157886,0
2347,157954,0
2348,158021,0
2349,158089,0
2350,158156,0
2351,158223,0
2352,158290,0
2353,158358,0
2354,158426,0
2355,158492,0
2356,158559,0
2357,158627,0
2358,158695,0
2359,158762,0
2360,158830,0
2361,158897,0
2362,158964,0
2363,159031,0
2364,159099,0
2365,159166,0
2366,159233,0
2367,159300,0
2368,159367,0
2369,159434,0
2370,159502,0
2371,159569,0
2372,159636,0
2373,159704,0
2374,159771,0
2375,159838,0
2376,159906,0
2377,159973,0
2378,160040,0
2379,160107,0
2380,160175,0
2381,160242,0
2382,160309,0
2383,160377,0
2384,160444,0
2385,160511,0
2386,160579,0
2387,160646,0
2388,160714,0
2389,160780,0
2390,160848,0
2391,160915,0
2392,160983,0
2393,161050,0
2394,161118,0
2395,161185,0
2396,161252,0
2397,161319,0
2398,161387,0
2399,161454,0
2400,161521,0
2401,161589,0
2402,161656,0
2403,161723,0
2404,161791,0
2405,161857,0
2406,161925,0
2407,161993,0
2408,162060,0
2409,162127,0
2410,162195,0
2411,162262,0
2412,162329,0
2413,162396,0
2414,162464,0
2415,162531,0
2416,162598,0
2417,162666,0
2418,162733,0
2419,162800,0
2420,162868,0
2421,162935,0
2422,163002,0
2423,163069,0
2424,163137,0
2425,163203,0
2426,163271,0
2427,163338,0
2428,163407,0
2429,163474,0
2430,163541,0
2431,163607,0
2432,163675,0
2433,163742,0
2434,163810,0
2435,163878,0
2436,163944,0
2437,164011,0
2438,164079,0
2439,164147,0
2440,164214,0
2441,164281,0
2442,164348,0
2443,164415,0
2444,164482,0
2445,164550,0
2446,164617,0
2447,164685,0
2448,164752,0
2449,164819,0
2450,164887,0
2451,164954,0
2452,165021,0
2453,165089,0
2454,165156,0
2455,165223,0
2456,165291,0
2457,165358,0
2458,165425,0
2459,165493,0
2460,165560,0
2461,165627,0
2462,165695,0
2463,165762,0
2464,165829,0
2465,165896,0
2466,165963,0
2467,166031,0
2468,166098,0
2469,166166,0
2470,166233,0
2471,166300,0
2472,166368,0
2473,166434,0
2474,166502,0
2475,166569,0
2476,166637,0
2477,166704,0
2478,166771,0
2479,166839,0
2480,166906,0
2481,166974,0
2482,167041,0
2483,167108,0
2484,167175,0
2485,167242,0
2486,167310,0
2487,167378,0
2488,167445,0
2489,167512,0
2490,167580,0
2491,167646,0
2492,167714,0
2493,167781,0
2494,167848,0
2495,167916,0
2496,167983,0
2497,168051,0
2498,168118,0
2499,168185,0
2500,168252,0
2501,168319,0
2502,168386,0
2503,168453,0
2504,168521,0
2505,168589,0
2506,168656,0
2507,168723,0
2508,168791,0
2509,168857,0
2510,168925,0
2511,168992,0
2512,169060,0
2513,169128,0
2514,169195,0
2515,169262,0
2516,169329,0
2517,169396,0
2518,169463,0
2519,169531,0
2520,169599,0
2521,169665,0
2522,169733,0
2523,169801,0
2524,169868,0
2525,169935,0
2526,170002,0
2527,170069,0
2528,170137,0
2529,170204,0
2530,170272,0
2531,170338,0
2532,170406,0
2533,170474,0
2534,170540,0
2535,170608,0
2536,170676,0
2537,170743,0
2538,170810,0
2539,170877,0
2540,170945,0
2541,171011,0
2542,171079,0
2543,171146,0
2544,171214,0
2545,171281,0
2546,171349,0
2547,171416,0
2548,171483,0
2549,171550,0
2550,171618,0
2551,171686,0
2552,171752,0
2553,171820,0
2554,171887,0
2555,171954,0
2556,172021,0
2557,172089,0
2558,172157,0
2559,172223,0
2560,172291,0
2561,172358,0
2562,172425,0
2563,172492,0
2564,172560,0
2565,172628,0
2566,172695,0
2567,172761,0
2568,172829,0
2569,172896,0
2570,172964,0
2571,173031,0
2572,173098,0
2573,173165,0
2574,173233,0
2575,173300,0
2576,173368,0
2577,173435,0
2578,173502,0
2579,173569,0
2580,173637,0
2581,173704,0
2582,173771,0
2583,173839,0
2584,173906,0
2585,173974,0
2586,174040,0
2587,174108,0
2588,174175,0
2589,174243,0
2590,174310,0
2591,174377,0
2592,174444,0
2593,174512,0
2594,174579,0
2595,174646,0
2596,174714,0
2597,174782,0
2598,174848,0
2599,174916,0
2600,174983,0
2601,175050,0
2602,175118,0
2603,175185,0
2604,175252,0
2605,175319,0
2606,175387,0
2607,175454,0
2608,175521,0
2609,175589,0
2610,175656,0
2611,175723,0
2612,175791,0
2613,175858,0
2614,175925,0
2615,175992,0
2616,176061,0
2617,176128,0
2618,176195,0
2619,176262,0
2620,176329,0
2621,176396,0
2622,176464,0
2623,176531,0
2624,176599,0
2625,176666,0
2626,176733,0
2627,176800,0
2628,176868,0
2629,176936,0
2630,177002,0
2631,177070,0
2632,177137,0
2633,177204,0
2634,177271,0
2635,177339,0
2636,177406,0
2637,177473,0
2638,177541,0
2639,177607,0
2640,177675,0
2641,177743,0
2642,177809,0
2643,177878,0
2644,177944,0
2645,178012,0
2646,178079,0
2647,178147,0
2648,178214,0
2649,178281,0
2650,178348,0
2651,178416,0
2652,178484,0
2653,178551,0
2654,178618,0
2655,178685,0
2656,178753,0
2657,178819,0
2658,178887,0
2659,178955,0
2660,179022,0
2661,179089,0
2662,179156,0
2663,179224,0
2664,179291,0
2665,179358,0
2666,179425,0
2667,179493,0
2668,179560,0
2669,179627,0
2670,179695,0
2671,179762,0
2672,179829,0
2673,179896,0
2674,179964,0
2675,180031,0
2676,180098,0
2677,180166,0
2678,180234,0
2679,180301,0
2680,180368,0
2681,180435,0
2682,180502,0
2683,180570,0
2684,180637,0
2685,180704,0
2686,180772,0
2687,180839,0
2688,180907,0
2689,180974,0
2690,181040,0
2691,181108,0
2692,181176,0
2693,181243,0
2694,181310,0
2695,181377,0
2696,181445,0
2697,181512,0
2698,181581,0
2699,181646,0
2700,181714,0
2701,181782,0
2702,181849,0
2703,181916,0
2704,181983,0
2705,182051,0
2706,182118,0
2707,182184,0
2708,182252,0
2709,182320,0
2710,182387,0
2711,182454,0
2712,182522,0
2713,182589,0
2714,182656,0
2715,182723,0
2716,182791,0
2717,182859,0
2718,182926,0
2719,182993,0
2720,183060,0
2721,183128,0
2722,183194,0
2723,183262,0
2724,183330,0
2725,183397,0
2726,183465,0
2727,183531,0
2728,183599,0
2729,183666,0
2730,183734,0
2731,183801,0
2732,183868,0
2733,183936,0
2734,184003,0
2735,184069,0
2736,184137,0
2737,184204,0
2738,184272,0
2739,184339,0
2740,184406,0
2741,184474,0
2742,184541,0
2743,184608,0
2744,184676,0
2745,184743,0
2746,184811,0
2747,184878,0
2748,184945,0
2749,185012,0
2750,185079,0
2751,185147,0
2752,185214,0
2753,185281,0
2754,185348,0
2755,185416,0
2756,185484,0
2757,185551,0
2758,185618,0
2759,185685,0
2760,185753,0
2761,185820,0
2762,185887,0
2763,185954,0
2764,186022,0
2765,186089,0
2766,186156,0
2767,186223,0
2768,186290,0
2769,186358,0
2770,186426,0
2771,186493,0
2772,186560,0
2773,186628,0
2774,186694,0
2775,186761,0
2776,186830,0
2777,186897,0
2778,186964,0
2779,187032,0
2780,187099,0
2781,187166,0
2782,187233,0
2783,187300,0
2784,187368,0
2785,187436,0
2786,187502,0
2787,187569,0
2788,187637,0
2789,187704,0
2790,187772,0
2791,187839,0
2792,187906,0
2793,187974,0
2794,188041,0
2795,188109,0
2796,188176,0
2797,188243,0
2798,188310,0
2799,188378,0
2800,188445,0
2801,188512,0
2802,188579,0
2803,188647,0
2804,188714,0
2805,188781,0
2806,188849,0
2807,188916,0
2808,188983,0
2809,189050,0
2810,189118,0
2811,189186,0
2812,189252,0
2813,189320,0
2814,189388,0
2815,189454,0
2816,189522,0
2817,189589,0
2818,189657,0
2819,189724,0
2820,189792,0
2821,189859,0
2822,189925,0
2823,189993,0
2824,190060,0
2825,190128,0
2826,190195,0
2827,190263,0
2828,190330,0
2829,190397,0
2830,190464,0
2831,190531,0
2832,190599,0
2833,190666,0
2834,190734,0
2835,190801,0
2836,190868,0
2837,190936,0
2838,191003,0
2839,191069,0
2840,191137,0
2841,191205,0
2842,191272,0
2843,191339,0
2844,191407,0
2845,191474,0
2846,191541,0
2847,191608,0
2848,191676,0
2849,191743,0
2850,191810,0
2851,191878,0
2852,191945,0
2853,192012,0
2854,192079,0
2855,192147,0
2856,192214,0
2857,192281,0
2858,192348,0
2859,192416,0
2860,192483,0
2861,192551,0
2862,192618,0
2863,192685,0
2864,192754,0
2865,192820,0
2866,192887,0
2867,192955,0
2868,193022,0
2869,193089,0
2870,193156,0
2871,193224,0
2872,193291,0
2873,193359,0
2874,193426,0
2875,193493,0
2876,193560,0
2877,193628,0
2878,193695,0
2879,193763,0
2880,193830,0
2881,193897,0
2882,193964,0
2883,194032,0
2884,194099,0
2885,194166,0
2886,194234,0
2887,194301,0
2888,194369,0
2889,194436,0
2890,194503,0
2891,194571,0
2892,194637,0
2893,194705,0
2894,194772,0
2895,194839,0
2896,194907,0
2897,194974,0
2898,195041,0
2899,195108,0
2900,195176,0
2901,195243,0
2902,195310,0
2903,195377,0
2904,195445,0
2905,195512,0
2906,195580,0
2907,195647,0
2908,195714,0
2909,195781,0
2910,195848,0
2911,195916,0
2912,195983,0
2913,196051,0
2914,196118,0
2915,196185,0
2916,196253,0
2917,196319,0
2918,196387,0
2919,196455,0
2920,196522,0
2921,196589,0
2922,196657,0
2923,196724,0
2924,196791,0
2925,196858,0
2926,196926,0
2927,196994,0
2928,197060,0
2929,197127,0
2930,197195,0
2931,197263,0
2932,197330,0
2933,197397,0
2934,197464,0
2935,197532,0
2936,197599,0
2937,197667,0
2938,197734,0
2939,197801,0
2940,197868,0
2941,197936,0
2942,198003,0
2943,198070,0
2944,198138,0
2945,198205,0
2946,198272,0
2947,198340,0
2948,198407,0
2949,198474,0
2950,198541,0
2951,198609,0
2952,198676,0
2953,198743,0
2954,198811,0
2955,198878,0
2956,198945,0
2957,199013,0
2958,199080,0
2959,199148,0
2960,199215,0
2961,199281,0
2962,199349,0
2963,199416,0
2964,199484,0
2965,199551,0
2966,199619,0
2967,199685,0
2968,199753,0
2969,199820,0
2970,199887,0
2971,199954,0
2972,200021,0
2973,200089,0
2974,200157,0
2975,200225,0
2976,200292,0
2977,200359,0
2978,200426,0
2979,200493,0
2980,200561,0
2981,200628,0
2982,200695,0
2983,200763,0
2984,200830,0
2985,200898,0
2986,200965,0
2987,201031,0
2988,201099,0
2989,201166,0
2990,201233,0
2991,201301,0
2992,201368,0
2993,201435,0
2994,201503,0
2995,201570,0
2996,201637,0
2997,201705,0
2998,201772,0
2999,201840,0
3000,201907,0
3001,201974,0
3002,202041,0
3003,202108,0
3004,202176,0
3005,202244,0
3006,202311,0
3007,202378,0
3008,202445,0
3009,202513,0
3010,202580,0
3011,202647,0
3012,202715,0
3013,202782,0
3014,202849,0
3015,202916,0
3016,202984,0
3017,203051,0
3018,203119,0
3019,203186,0
3020,203253,0
3021,203320,0
3022,203388,0
3023,203455,0
3024,203523,0
3025,203590,0
3026,203657,0
3027,203725,0
3028,203792,0
3029,203859,0
3030,203927,0
3031,203993,0
3032,204061,0
3033,204128,0
3034,204195,0
3035,204263,0
3036,204330,0
3037,204397,0
3038,204465,0
3039,204532,0
3040,204600,0
3041,204667,0
3042,204733,0
3043,204801,0
3044,204869,0
3045,204936,0
3046,205004,0
3047,205070,0
3048,205138,0
3049,205205,0
3050,205272,0
3051,205340,0
3052,205406,0
3053,205474,0
3054,205541,0
3055,205609,0
3056,205676,0
3057,205744,0
3058,205811,0
3059,205878,0
3060,205945,0
3061,206013,0
3062,206080,0
3063,206147,0
3064,206215,0
3065,206282,0
3066,206349,0
3067,206416,0
3068,206484,0
3069,206551,0
3070,206618,0
3071,206685,0
3072,206753,0
3073,206820,0
3074,206888,0
3075,206955,0
3076,207023,0
3077,207090,0
3078,207157,0
3079,207224,0
3080,207291,0
3081,207359,0
3082,207427,0
3083,207493,0
3084,207561,0
3085,207628,0
3086,207696,0
3087,207763,0
3088,207830,0
3089,207898,0
3090,207965,0
3091,208033,0
3092,208099,0
3093,208166,0
3094,208234,0
3095,208301,0
3096,208369,0
3097,208436,0
3098,208503,0
3099,208570,0
3100,208637,0
3101,208705,0
3102,208772,0
3103,208840,0
3104,208907,0
3105,208974,0
3106,209042,0
3107,209109,0
3108,209176,0
3109,209243,0
3110,209310,0
3111,209378,0
3112,209446,0
3113,209513,0
3114,209580,0
3115,209648,0
3116,209714,0
3117,209782,0
3118,209849,0
3119,209917,0
3120,209984,0
3121,210051,0
3122,210119,0
3123,210186,0
3124,210253,0
3125,210320,0
3126,210388,0
3127,210455,0
3128,210523,0
3129,210590,0
3130,210657,0
3131,210724,0
3132,210792,0
3133,210859,0
3134,210927,0
3135,210994,0
3136,211061,0
3137,211128,0
3138,211195,0
3139,211263,0
3140,211329,0
3141,211398,0
3142,211465,0
3143,211532,0
3144,211599,0
3145,211667,0
3146,211735,0
3147,211802,0
3148,211869,0
3149,211936,0
3150,212004,0
3151,212070,0
3152,212138,0
3153,212206,0
3154,212272,0
3155,212340,0
3156,212407,0
3157,212474,0
3158,212541,0
3159,212610,0
3160,212677,0
3161,212744,0
3162,212812,0
3163,212878,0
3164,212946,0
3165,213013,0
3166,213080,0
3167,213147,0
3168,213215,0
3169,213282,0
3170,213349,0
3171,213417,0
3172,213483,0
3173,213551,0
3174,213619,0
3175,213686,0
3176,213753,0
3177,213820,0
3178,213888,0
3179,213955,0
3180,214022,0
3181,214090,0
3182,214157,0
3183,214224,0
3184,214292,0
3185,214359,0
3186,214426,0
3187,214493,0
3188,214561,0
3189,214629,0
3190,214695,0
3191,214763,0
3192,214830,0
3193,214898,0
3194,214965,0
3195,215032,0
3196,215100,0
3197,215167,0
3198,215234,0
3199,215301,0
3200,215369,0
3201,215436,0
3202,215503,0
3203,215570,0
3204,215638,0
3205,215705,0
3206,215772,0
3207,215839,0
3208,215907,0
3209,215975,0
3210,216042,0
3211,216109,0
3212,216176,0
3213,216244,0
3214,216311,0
3215,216378,0
3216,216446,0
3217,216514,0
3218,216581,0
3219,216648,0
3220,216715,0
3221,216782,0
3222,216849,0
3223,216917,0
3224,216984,0
3225,217052,0
3226,217120,0
3227,217186,0
3228,217253,0
3229,217321,0
3230,217388,0
3231,217455,0
3232,217522,0
3233,217590,0
3234,217657,0
3235,217724,0
3236,217791,0
3237,217859,0
3238,217926,0
3239,217993,0
3240,218060,0
3241,218128,0
3242,218195,0
3243,218263,0
3244,218330,0
3245,218398,0
3246,218465,0
3247,218532,0
3248,218599,0
3249,218667,0
3250,218734,0
3251,218801,0
3252,218868,0
3253,218936,0
3254,219004,0
3255,219071,0
3256,219138,0
3257,219205,0
3258,219272,0
3259,219340,0
3260,219407,0
3261,219475,0
3262,219542,0
3263,219610,0
3264,219676,0
3265,219744,0
3266,219811,0
3267,219879,0
3268,219946,0
3269,220013,0
3270,220081,0
3271,220148,0
3272,220214,0
3273,220282,0
3274,220349,0
3275,220417,0
3276,220485,0
3277,220552,0
3278,220619,0
3279,220687,0
3280,220754,0
3281,220821,0
3282,220889,0
3283,220956,0
3284,221023,0
3285,221091,0
3286,221158,0
3287,221226,0
3288,221292,0
3289,221360,0
3290,221427,0
3291,221494,0
3292,221561,0
3293,221628,0
3294,221695,0
3295,221763,0
3296,221830,0
3297,221897,0
3298,221965,0
3299,222033,0
3300,222100,0
3301,222167,0
3302,222236,0
3303,222301,0
3304,222369,0
3305,222436,0
3306,222504,0
3307,222571,0
3308,222639,0
3309,222705,0
3310,222773,0
3311,222840,0
3312,222907,0
3313,222975,0
3314,223042,0
3315,223109,0
3316,223176,0
3317,223244,0
3318,223311,0
3319,223379,0
3320,223446,0
3321,223513,0
3322,223580,0
3323,223649,0
3324,223716,0
3325,223782,0
3326,223850,0
3327,223917,0
3328,223984,0
3329,224052,0
3330,224119,0
3331,224187,0
3332,224254,0
3333,224321,0
3334,224389,0
3335,224456,0
3336,224522,0
3337,224590,0
3338,224658,0
3339,224725,0
3340,224792,0
3341,224860,0
3342,224926,0
3343,224994,0
3344,225061,0
3345,225129,0
3346,225195,0
3347,225263,0
3348,225330,0
3349,225398,0
3350,225465,0
3351,225532,0
3352,225600,0
3353,225668,0
3354,225735,0
3355,225802,0
3356,225869,0
3357,225936,0
3358,226003,0
3359,226071,0
3360,226139,0
3361,226206,0
3362,226273,0
3363,226341,0
3364,226407,0
3365,226475,0
3366,226542,0
3367,226609,0
3368,226676,0
3369,226744,0
3370,226810,0
3371,226878,0
3372,226946,0
3373,227013,0
3374,227080,0
3375,227148,0
3376,227215,0
3377,227282,0
3378,227350,0
3379,227417,0
3380,227484,0
3381,227552,0
3382,227619,0
3383,227685,0
3384,227754,0
3385,227821,0
3386,227888,0
3387,227955,0
3388,228023,0
3389,228090,0
3390,228158,0
3391,228225,0
3392,228292,0
3393,228359,0
3394,228427,0
3395,228494,0
3396,228561,0
3397,228629,0
3398,228696,0
3399,228763,0
3400,228830,0
3401,228897,0
3402,228965,0
3403,229033,0
3404,229100,0
3405,229167,0
3406,229234,0
3407,229303,0
3408,229369,0
3409,229436,0
3410,229503,0
3411,229571,0
3412,229639,0
3413,229706,0
3414,229773,0
3415,229840,0
3416,229907,0
3417,229976,0
3418,230042,0
3419,230110,0
3420,230177,0
3421,230245,0
3422,230312,0
3423,230379,0
3424,230446,0
3425,230514,0
3426,230581,0
3427,230648,0
3428,230715,0
3429,230782,0
3430,230850,0
3431,230917,0
3432,230984,0
3433,231052,0
3434,231119,0
3435,231186,0
3436,231253,0
3437,231321,0
3438,231388,0
3439,231455,0
3440,231523,0
3441,231590,0
3442,231658,0
3443,231725,0
3444,231792,0
3445,231859,0
3446,231927,0
3447,231994,0
3448,232061,0
3449,232128,0
3450,232196,0
3451,232263,0
3452,232330,0
3453,232398,0
3454,232465,0
3455,232532,0
3456,232600,0
3457,232667,0
3458,232734,0
3459,232801,0
3460,232869,0
3461,232936,0
3462,233004,0
3463,233071,0
3464,233138,0
3465,233205,0
3466,233273,0
3467,233340,0
3468,233407,0
3469,233474,0
3470,233542,0
3471,233610,0
3472,233677,0
3473,233745,0
3474,233812,0
3475,233879,0
3476,233946,0
3477,234014,0
3478,234081,0
3479,234148,0
3480,234215,0
3481,234282,0
3482,234350,0
3483,234417,0
3484,234486,0
3485,234552,0
3486,234620,0
3487,234687,0
3488,234754,0
3489,234822,0
3490,234888,0
3491,234956,0
3492,235023,0
3493,235090,0
3494,235158,0
3495,235225,0
3496,235292,0
3497,235359,0
3498,235427,0
3499,235494,0
3500,235562,0
3501,235629,0
3502,235696,0
3503,235763,0
3504,235831,0
3505,235898,0
3506,235965,0
3507,236033,0
3508,236100,0
3509,236167,0
3510,236235,0
3511,236302,0
3512,236369,0
3513,236437,0
3514,236504,0
3515,236571,0
3516,236639,0
3517,236706,0
3518,236773,0
3519,236841,0
3520,236908,0
3521,236975,0
3522,237042,0
3523,237110,0
3524,237178,0
3525,237244,0
3526,237311,0
3527,237379,0
3528,237447,0
3529,237513,0
3530,237581,0
3531,237648,0
3532,237715,0
3533,237783,0
3534,237850,0
3535,237917,0
3536,237985,0
3537,238052,0
3538,238120,0
3539,238187,0
3540,238254,0
3541,238322,0
3542,238389,0
3543,238456,0
3544,238524,0
3545,238590,0
3546,238657,0
3547,238725,0
3548,238792,0
3549,238860,0
3550,238927,0
3551,238995,0
3552,239062,0
3553,239129,0
3554,239197,0
3555,239264,0
3556,239331,0
3557,239398,0
3558,239465,0
3559,239533,0
3560,239600,0
3561,239667,0
3562,239735,0
3563,239802,0
3564,239869,0
3565,239936,0
3566,240004,0
3567,240071,0
3568,240138,0
3569,240206,0
3570,240274,0
3571,240340,0
3572,240408,0
3573,240475,0
3574,240543,0
3575,240609,0
3576,240677,0
3577,240744,0
3578,240812,0
3579,240879,0
3580,240947,0
3581,241014,0
3582,241081,0
3583,241148,0
3584,241216,0
3585,241283,0
3586,241350,0
3587,241417,0
3588,241485,0
3589,241552,0
3590,241619,0
3591,241686,0
3592,241754,0
3593,241821,0
3594,241889,0
3595,241956,0
3596,242023,0
3597,242090,0
3598,242158,0
3599,242225,0
3600,242293,0
3601,242360,0
3602,242427,0
3603,242495,0
3604,242562,0
3605,242629,0
3606,242697,0
3607,242764,0
3608,242831,0
3609,242898,0
3610,242966,0
3611,243033,0
3612,243101,0
3613,243168,0
3614,243235,0
3615,243303,0
3616,243370,0
3617,243437,0
